Interval=	0.001 s
ExcelDateTime=	4.5847400977275240e+004	09/07/2025 9:37:24.43658
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	PushSWE	Flow	EMG	Pressure	VolumeResp
Range=	10.000 V	500.0 mV	100.00 mV	100.00 mV	1.00 L/s.s
UnitName=	*	L/min	*	cmH2O	*
TopValue=	*	138.18	*	3526.16	*
BottomValue=	*	-135.94	*	-3491.39	*
3.643	3.200625	1.252044	0.8078125	6.010535	0.0002073405
3.644	3.200703	1.335234	0.8929688	6.037947	0.0002290678
3.645	3.200234	1.422826	0.9296875	6.010535	0.0002522317
3.646	3.200625	1.512159	0.8828125	6.010535	0.0002768725
3.647	3.200625	1.605626	0.7515625	6.010535	0.000303045
3.648	3.200703	1.700252	0.6039063	6.092772	0.0003307883
3.649	3.200312	1.798972	0.409375	6.037947	0.0003601476
3.65	3.200469	1.899797	0.1601563	5.983123	0.0003911799
3.651	3.200547	2.00393	-0.1078125	6.092772	0.0004239201
3.652	3.200625	2.111282	-0.3210938	5.95571	0.000458437
3.653	3.200781	2.221108	-0.45	5.983123	0.0004947618
3.654	3.200625	2.335729	-0.5398438	5.928298	0.0005329719
3.655	3.200547	2.452423	-0.5539063	5.873474	0.0005731115
3.656	3.200469	2.574433	-0.4851563	5.983123	0.0006152519
3.657	3.200469	2.697496	-0.3492188	5.900886	0.0006594374
3.658	3.200391	2.826944	-0.2070313	5.900886	0.0007057323
3.659	3.200547	2.962781	-0.0109375	5.928298	0.0007542562
3.66	3.200781	3.106696	0.2257813	5.818649	0.0008051216
3.661	3.200312	3.255123	0.465625	5.846061	0.0008584481
3.662	3.200703	3.403517	0.6609375	5.846061	0.0009142421
3.663	3.200703	3.554186	0.8203125	5.791237	0.0009725379
3.664	3.200703	3.705801	0.8992188	5.709	0.001033348
3.665	3.200391	3.864442	0.9195313	5.873474	0.001096758
3.666	3.200547	4.024513	0.8734375	5.900886	0.001162829
3.667	3.200781	4.189934	0.7546875	5.818649	0.001231619
3.668	3.200312	4.357245	0.6023438	5.818649	0.001303194
3.669	3.200547	4.528676	0.3984375	5.791237	0.00137759
3.67	3.200938	4.703826	0.1578125	5.873474	0.001454894
3.671	3.200625	4.881465	-0.09140625	5.928298	0.001535132
3.672	3.200391	5.064496	-0.3117188	5.846061	0.001618396
3.673	3.200625	5.248562	-0.4585938	5.681587	0.001704716
3.674	3.200781	5.439746	-0.5234375	5.681587	0.001794178
3.675	3.200469	5.631998	-0.5445313	5.599351	0.001886839
3.676	3.200625	5.830466	-0.4992188	5.681587	0.001982763
3.677	3.200703	6.030401	-0.3640625	5.654175	0.002082022
3.678	3.200703	6.235535	-0.2125	5.626763	0.00218465
3.679	3.200312	6.448439	-0.01328125	5.654175	0.002290789
3.68	3.200781	6.668854	0.2234375	5.654175	0.002400543
3.681	3.200859	6.89696	0.4664063	5.818649	0.002514068
3.682	3.200469	7.122964	0.6734375	5.791237	0.002631372
3.683	3.200312	7.352345	0.821875	5.709	0.002752477
3.684	3.200781	7.58003	0.909375	5.681587	0.002877384
3.685	3.200859	7.814822	0.9351563	5.763824	0.003006152
3.686	3.200625	8.051652	0.8710938	5.818649	0.003138868
3.687	3.200625	8.292536	0.75625	5.736412	0.003275559
3.688	3.200547	8.536431	0.5992188	5.763824	0.003416313
3.689	3.200469	8.782079	0.3898438	5.736412	0.003561135
3.69	3.200703	9.033261	0.1429688	5.763824	0.003710122
3.691	3.200625	9.284075	-0.0890625	5.654175	0.003863284
3.692	3.200469	9.542151	-0.3132813	5.654175	0.004020703
3.693	3.200781	9.79898	-0.4671875	5.709	0.004182412
3.694	3.200547	10.06236	-0.5335937	5.626763	0.00434846
3.695	3.200547	10.32697	-0.5429688	5.626763	0.004518925
3.696	3.200391	10.5958	-0.4890625	5.818649	0.004693829
3.697	3.200234	10.86703	-0.3664063	5.709	0.004873257
3.698	3.200625	11.1397	-0.203125	5.626763	0.005057203
3.699	3.200312	11.42105	-0.01875	5.626763	0.005245791
3.7	3.200469	11.70683	0.2148438	5.654175	0.005439108
3.701	3.200859	12.00295	0.4710938	5.654175	0.005637302
3.702	3.200547	12.2947	0.6867188	5.791237	0.005840394
3.703	3.200703	12.58781	0.825	5.846061	0.006048354
3.704	3.200625	12.87795	0.8960938	5.983123	0.00626118
3.705	3.200625	13.17184	0.9210938	6.010535	0.006478859
3.706	3.200391	13.4688	0.871875	6.037947	0.00670149
3.707	3.200547	13.76618	0.7609375	6.092772	0.006929058
3.708	3.200781	14.06775	0.58125	6.147597	0.007161641
3.709	3.200469	14.3669	0.38125	6.284658	0.007399217
3.71	3.200391	14.67274	0.1429688	6.366895	0.007641848
3.711	3.200781	14.97516	-0.0984375	6.558781	0.007889544
3.712	3.200625	15.28309	-0.3257813	6.723255	0.008142328
3.713	3.200469	15.58969	-0.4695313	6.805492	0.008400246
3.714	3.200312	15.89916	-0.5226563	6.695843	0.008663285
3.715	3.200703	16.21057	-0.5359375	6.887729	0.008931523
3.716	3.200312	16.52204	-0.4828125	6.832904	0.009204934
3.717	3.200625	16.837	-0.3554688	7.02479	0.00948359
3.718	2.800781	17.14835	-0.178125	7.079615	0.009767446
3.719	2.340859	17.46814	0.0078125	7.052202	0.01005658
3.72	2.334062	17.78898	0.24375	7.107027	0.01035105
3.721	2.409219	18.11878	0.4796875	7.298913	0.01065095
3.722	2.231953	18.44499	0.6929688	7.298913	0.01095635
3.723	2.176484	18.76801	0.8429688	7.408562	0.01126712
3.724	2.305391	19.08749	0.9164063	7.435975	0.01158326
3.725	2.48375	19.40529	0.9296875	7.573036	0.01190469
3.726	2.707266	19.72711	0.8828125	7.792335	0.01223147
3.727	2.328828	20.04493	0.7523438	7.819747	0.01256356
3.728	3.173828	20.3674	0.5945313	7.874571	0.01290101
3.729	3.19875	20.68415	0.3953125	8.039045	0.01324376
3.73	3.199375	21.00488	0.1632813	8.121282	0.01359183
3.731	3.199531	21.32235	-0.09921875	8.176107	0.01394523
3.732	3.200156	21.64096	-0.3296875	8.258344	0.01430391
3.733	3.200156	21.95908	-0.4585938	8.313168	0.01466792
3.734	3.200234	22.27524	-0.5109375	8.285756	0.01503719
3.735	3.200234	22.59412	-0.5351563	8.477642	0.01541177
3.736	3.200547	22.90861	-0.4929688	8.532467	0.01579162
3.737	3.200234	23.22707	-0.3585938	8.642116	0.01617675
3.738	3.200391	23.53856	-0.19375	8.751765	0.01656711
3.739	3.200391	23.85444	0.00625	8.751765	0.0169627
3.74	3.200312	24.17098	0.2335938	8.861414	0.01736358
3.741	3.200781	24.49252	0.4789063	8.861414	0.01776976
3.742	3.200312	24.81252	0.69375	9.025888	0.01818132
3.743	3.200625	25.12474	0.8351563	8.971063	0.01859812
3.744	3.200547	25.43329	0.903125	9.16295	0.01902009
3.745	3.200312	25.73488	0.9351563	9.190362	0.01944712
3.746	3.200703	26.04056	0.89375	9.135537	0.01987922
3.747	3.200391	26.33986	0.7609375	9.16295	0.02031635
3.748	3.200625	26.64088	0.5945313	9.272599	0.02075848
3.749	3.200391	26.93676	0.3890625	9.217774	0.02120559
3.75	3.200469	27.23222	0.1640625	9.327423	0.0216576
3.751	3.200469	27.52566	-0.1117188	9.382248	0.02211454
3.752	3.200391	27.81587	-0.3234375	9.437073	0.02257632
3.753	3.200469	28.10667	-0.4523438	9.574134	0.02304296
3.754	3.200547	28.39166	-0.5265625	9.546722	0.02351437
3.755	3.200781	28.67951	-0.5390625	9.601546	0.02399057
3.756	3.200391	28.96097	-0.4742188	9.628959	0.0244715
3.757	3.200547	29.24374	-0.3414063	9.601546	0.02495712
3.758	3.200547	29.52051	-0.1765625	9.519309	0.02544741
3.759	3.200312	29.79658	0.01171875	9.738608	0.02594229
3.76	3.200938	30.07362	0.221875	9.738608	0.02644179
3.761	3.200703	30.3517	0.4820313	9.930494	0.0269459
3.762	3.200703	30.63051	0.6984375	10.09497	0.02745468
3.763	3.200391	30.899	0.8328125	10.14979	0.027968
3.764	3.200625	31.16367	0.9054688	10.14979	0.02848575
3.765	3.200547	31.41888	0.9429688	10.31427	0.02900781
3.766	3.200469	31.6752	0.9015625	10.53356	0.02953412
3.767	3.200391	31.92675	0.7679688	10.56098	0.03006467
3.768	3.200469	32.17646	0.5945313	10.53356	0.03059938
3.769	3.200703	32.42266	0.3929688	10.69804	0.03113823
3.77	3.200547	32.66496	0.14375	10.56098	0.03168113
3.771	3.200469	32.90664	-0.1054688	10.56098	0.03222807
3.772	3.200703	33.14247	-0.3195313	10.6158	0.03277898
3.773	3.200391	33.37943	-0.4546875	10.53356	0.03333382
3.774	3.200547	33.60972	-0.5234375	10.69804	0.03389255
3.775	3.200625	33.84049	-0.5445313	10.91734	0.03445511
3.776	3.200703	34.06664	-0.4757813	10.91734	0.03502149
3.777	3.200781	34.29114	-0.3484375	11.02699	0.0355916
3.778	3.200234	34.51168	-0.1804688	11.08181	0.03616543
3.779	3.200781	34.72804	0.00546875	11.16405	0.03674287
3.78	3.200703	34.94561	0.2398438	11.30111	0.03732395
3.781	3.200547	35.16166	0.484375	11.38335	0.03790862
3.782	3.200469	35.37994	0.6945313	11.38335	0.03849693
3.783	3.200547	35.5887	0.8375	11.41076	0.03908878
3.784	3.200703	35.79197	0.9148438	11.41076	0.03968405
3.785	3.200547	35.9871	0.9492188	11.41076	0.04028262
3.786	3.200547	36.18018	0.8796875	11.57523	0.04088442
3.787	3.200703	36.37061	0.7476563	11.57523	0.04148941
3.788	3.200781	36.55714	0.6007813	11.63006	0.04209753
3.789	3.200625	36.74179	0.4132813	11.52041	0.04270875
3.79	3.200703	36.92102	0.1507813	11.57523	0.04332298
3.791	3.200391	37.10041	-0.1070313	11.68488	0.0439402
3.792	3.200156	37.27406	-0.3179688	11.68488	0.04456036
3.793	3.200625	37.44739	-0.4484375	11.65747	0.0451834
3.794	3.200391	37.61629	-0.5078125	11.79453	0.04580929
3.795	3.200156	37.78348	-0.53125	11.959	0.04643796
3.796	3.200625	37.94813	-0.4640625	11.87677	0.04706941
3.797	3.200781	38.10956	-0.3382813	11.79453	0.04770356
3.798	3.200547	38.26899	-0.1734375	11.76712	0.04834039
3.799	3.200391	38.423	0.015625	11.90418	0.04897981
3.8	3.200703	38.57797	0.2585938	12.01383	0.04962181
3.801	3.200938	38.7309	0.5046875	12.15089	0.05026637
3.802	3.200469	38.88532	0.71875	12.28795	0.0509135
3.803	3.200625	39.03381	0.8382813	12.1783	0.05156314
3.804	3.200547	39.176	0.91875	12.26054	0.05221519
3.805	3.200625	39.31194	0.95	12.26054	0.05286955
3.806	3.200391	39.44406	0.8851563	12.34278	0.05352613
3.807	3.200391	39.57512	0.7554688	12.34278	0.0541849
3.808	3.200469	39.7019	0.6054688	12.3976	0.05484581
3.809	3.200391	39.82779	0.403125	12.3976	0.05550882
3.81	3.200312	39.94885	0.146875	12.50725	0.05617388
3.811	3.200469	40.06924	-0.1117188	12.47984	0.05684095
3.812	3.200547	40.1861	-0.3234375	12.58949	0.05751
3.813	3.200703	40.30139	-0.4515625	12.67172	0.05818096
3.814	3.200703	40.41431	-0.5101562	12.72655	0.05885384
3.815	3.200859	40.52464	-0.5296875	12.86361	0.05952856
3.816	3.200703	40.63387	-0.4648438	12.8362	0.06020511
3.817	3.200469	40.73972	-0.321875	12.75396	0.06088345
3.818	2.345156	40.84472	-0.1742188	12.89102	0.06156354
3.819	2.367578	40.94511	0.02578125	12.94585	0.06224533
3.82	2.53375	41.04507	0.2664063	12.94585	0.06292879
3.821	2.68375	41.14399	0.4992188	13.00067	0.06361391
3.822	2.324688	41.24335	0.6945313	13.11032	0.06430068
3.823	2.34	41.33979	0.8421875	13.19256	0.06498908
3.824	2.425547	41.43054	0.9375	13.19256	0.06567903
3.825	2.685469	41.51679	0.953125	13.30221	0.06637044
3.826	2.438984	41.59884	0.890625	13.32962	0.06706324
3.827	2.315859	41.68045	0.7648438	13.38444	0.06775741
3.828	2.391797	41.75877	0.6140625	13.41186	0.06845291
3.829	3.197969	41.83591	0.3953125	13.41186	0.06914969
3.83	3.199297	41.91008	0.1421875	13.43927	0.06984773
3.831	3.199844	41.98286	-0.09375	13.43927	0.07054699
3.832	3.2	42.0538	-0.309375	13.41186	0.07124745
3.833	3.200078	42.12278	-0.4414063	13.57633	0.07194906
3.834	3.200156	42.19067	-0.5015625	13.52151	0.07265182
3.835	3.200391	42.25607	-0.5117188	13.49409	0.07335569
3.836	3.200469	42.32098	-0.4578125	13.54892	0.07406063
3.837	3.200156	42.38334	-0.3296875	13.54892	0.07476663
3.838	3.200547	42.44476	-0.1710938	13.65857	0.07547366
3.839	3.200469	42.50341	0.0328125	13.7408	0.07618169
3.84	3.200156	42.56072	0.2703125	13.82304	0.07689067
3.841	3.200547	42.61748	0.4960938	13.79563	0.07760061
3.842	3.200312	42.674	0.6929688	13.9601	0.07831149
3.843	3.200547	42.72935	0.8421875	14.01493	0.0790233
3.844	3.200469	42.78047	0.925	14.06975	0.079736
3.845	3.200469	42.8284	0.9578125	13.90528	0.08044951
3.846	3.200703	42.87282	0.8929688	13.9601	0.08116378
3.847	3.200703	42.91641	0.7625	14.12458	0.08187879
3.848	3.200625	42.95816	0.5992188	14.04234	0.0825945
3.849	3.200391	42.99856	0.3914063	14.12458	0.08331089
3.85	3.200469	43.03725	0.1429688	14.20681	0.08402794
3.851	3.200781	43.07444	-0.09921875	14.26164	0.08474562
3.852	3.200391	43.11065	-0.3132813	14.20681	0.0854639
3.853	3.200547	43.14518	-0.45625	14.20681	0.08618277
3.854	3.200469	43.17907	-0.5179687	14.37129	0.08690221
3.855	3.200781	43.2112	-0.5234375	14.37129	0.0876222
3.856	3.200547	43.24264	-0.4515625	14.28905	0.08834272
3.857	3.200469	43.27266	-0.3328125	14.31646	0.08906374
3.858	3.200625	43.30165	-0.175	14.23423	0.08978525
3.859	3.200625	43.32909	0.01875	14.23423	0.09050724
3.86	3.200547	43.35508	0.2648437	14.34387	0.09122966
3.861	3.200625	43.38052	0.5085938	14.34387	0.09195251
3.862	3.200703	43.40541	0.7117188	14.45352	0.09267578
3.863	3.200547	43.42974	0.85625	14.28905	0.09339946
3.864	3.200234	43.4515	0.9304688	14.23423	0.09412352
3.865	3.200312	43.47085	0.946875	14.48094	0.09484791
3.866	3.200234	43.48786	0.8890625	14.42611	0.09557261
3.867	3.200391	43.50379	0.7664063	14.618	0.09629757
3.868	3.200781	43.51866	0.6039063	14.64541	0.09702279
3.869	3.200625	43.5324	0.3921875	14.72765	0.09774825
3.87	3.200625	43.54505	0.1476563	14.75506	0.09847392
3.871	3.200312	43.55654	-0.09453125	14.72765	0.0991998
3.872	3.200547	43.56732	-0.2992188	14.618	0.09992585
3.873	3.200391	43.577	-0.4515625	14.70023	0.1006521
3.874	3.200312	43.58599	-0.5101562	14.56317	0.1013785
3.875	3.200547	43.59402	-0.5203125	14.48094	0.102105
3.876	3.200469	43.6013	-0.45	14.59058	0.1028316
3.877	3.200312	43.60772	-0.3210938	14.56317	0.1035584
3.878	3.200469	43.61332	-0.153125	14.67282	0.1042852
3.879	3.200625	43.61795	0.03671875	14.67282	0.1050122
3.88	3.200469	43.62153	0.2765625	14.72765	0.1057392
3.881	3.200312	43.62438	0.53125	14.53576	0.1064662
3.882	3.200547	43.62665	0.7460938	14.59058	0.1071933
3.883	3.200312	43.62828	0.878125	14.618	0.1079204
3.884	3.200703	43.62859	0.9335938	14.72765	0.1086476
3.885	3.200312	43.62734	0.95625	14.70023	0.1093747
3.886	3.200469	43.62461	0.909375	14.70023	0.1101018
3.887	3.200781	43.621	0.7796875	14.72765	0.1108289
3.888	3.200469	43.61657	0.5945313	14.75506	0.1115558
3.889	3.200625	43.61146	0.3960938	14.75506	0.1122827
3.89	3.200781	43.60547	0.1507813	14.75506	0.1130095
3.891	3.200469	43.59884	-0.090625	14.80988	0.1137362
3.892	3.200547	43.59152	-0.3117188	14.94694	0.1144628
3.893	3.200469	43.58363	-0.4445313	15.02918	0.1151892
3.894	3.200547	43.57514	-0.5078125	15.11142	0.1159155
3.895	3.200234	43.56604	-0.5109375	14.97436	0.1166417
3.896	3.200391	43.55644	-0.4492188	14.91953	0.1173677
3.897	3.200703	43.54613	-0.3179688	14.97436	0.1180935
3.898	3.200234	43.53539	-0.1375	14.8373	0.1188192
3.899	3.200469	43.52383	0.053125	14.86471	0.1195447
3.9	3.200547	43.51181	0.275	14.97436	0.1202699
3.901	3.200469	43.49897	0.5203125	14.97436	0.120995
3.902	3.200625	43.48553	0.7382813	15.08401	0.1217198
3.903	3.200703	43.47136	0.8578125	15.02918	0.1224444
3.904	3.200391	43.45638	0.9242188	14.97436	0.1231688
3.905	3.200547	43.44071	0.9476563	14.97436	0.1238929
3.906	3.200703	43.42414	0.9046875	15.08401	0.1246168
3.907	3.200547	43.40715	0.771875	15.02918	0.1253403
3.908	3.200703	43.38931	0.6	15.08401	0.1260636
3.909	3.200312	43.37122	0.4085938	15.16624	0.1267866
3.91	3.200703	43.35241	0.1726563	15.11142	0.1275092
3.911	3.200547	43.33328	-0.09609375	15.08401	0.1282316
3.912	3.200469	43.31365	-0.3015625	15.13883	0.1289536
3.913	3.200469	43.29358	-0.4328125	15.02918	0.1296753
3.914	3.200859	43.27324	-0.4914063	15.13883	0.1303966
3.915	3.200625	43.25228	-0.503125	15.16624	0.1311176
3.916	3.200391	43.23124	-0.4390625	15.08401	0.1318383
3.917	3.200625	43.20941	-0.2984375	15.05659	0.1325586
3.918	3.200469	43.18749	-0.1390625	15.08401	0.1332785
3.919	2.4425	43.16488	0.05	15.19366	0.133998
3.92	2.174609	43.14208	0.2914063	15.11142	0.1347172
3.921	2.204063	43.11869	0.5351563	15.13883	0.135436
3.922	2.329141	43.09455	0.7421875	15.22107	0.1361544
3.923	2.544453	43.06972	0.8625	15.19366	0.1368724
3.924	2.616484	43.04403	0.9429688	15.22107	0.13759
3.925	2.309453	43.01839	0.9742188	15.16624	0.1383071
3.926	2.342891	42.99215	0.9140625	15.16624	0.1390238
3.927	2.443203	42.96601	0.778125	15.3033	0.13974
3.928	2.743906	42.9391	0.6148438	15.38554	0.1404559
3.929	3.196875	42.91201	0.4109375	15.19366	0.1411712
3.93	3.198906	42.88447	0.1679688	15.19366	0.1418862
3.931	3.199688	42.85662	-0.09296875	15.19366	0.1426006
3.932	3.2	42.82862	-0.3	15.16624	0.1433146
3.933	3.200156	42.80004	-0.4242188	15.19366	0.1440281
3.934	3.200156	42.77156	-0.4796875	15.3033	0.1447411
3.935	3.199922	42.74232	-0.4984375	15.16624	0.1454537
3.936	3.200312	42.71327	-0.428125	15.16624	0.1461658
3.937	3.200391	42.68352	-0.2867188	15.19366	0.1468773
3.938	3.200312	42.65368	-0.1242188	15.13883	0.1475884
3.939	3.200547	42.6234	0.06875	15.08401	0.148299
3.94	3.200391	42.59286	0.3023438	15.13883	0.1490091
3.941	3.200234	42.56217	0.5546875	15.22107	0.1497186
3.942	3.200547	42.53049	0.759375	15.3033	0.1504277
3.943	3.200234	42.4983	0.8867188	15.24848	0.1511362
3.944	3.200391	42.46491	0.9546875	15.19366	0.1518442
3.945	3.200391	42.43195	0.978125	15.27589	0.1525516
3.946	3.200391	42.39879	0.9054688	15.3033	0.1532584
3.947	3.200391	42.36591	0.775	15.22107	0.1539647
3.948	3.200469	42.33259	0.6109375	15.3033	0.1546705
3.949	3.200469	42.29887	0.4125	15.27589	0.1553756
3.95	3.200391	42.26509	0.16875	15.22107	0.1560803
3.951	3.200234	42.23078	-0.1046875	15.33072	0.1567843
3.952	3.200312	42.19673	-0.3101563	15.38554	0.1574878
3.953	3.200703	42.16188	-0.421875	15.35813	0.1581908
3.954	3.200469	42.12738	-0.48125	15.41295	0.1588931
3.955	3.200703	42.0922	-0.5039063	15.44037	0.1595949
3.956	3.200391	42.05713	-0.4335938	15.5226	0.160296
3.957	3.200312	42.02167	-0.2921875	15.46778	0.1609966
3.958	3.200234	41.9859	-0.1273438	15.44037	0.1616966
3.959	3.200625	41.95004	0.07578125	15.27589	0.162396
3.96	3.200234	41.91369	0.3171875	15.44037	0.1630948
3.961	3.200234	41.87766	0.5726562	15.46778	0.163793
3.962	3.200625	41.84049	0.7476563	15.38554	0.1644905
3.963	3.200781	41.80297	0.8828125	15.38554	0.1651875
3.964	3.200391	41.76418	0.9703125	15.35813	0.1658838
3.965	3.200781	41.72567	0.99375	15.35813	0.1665795
3.966	3.200781	41.68746	0.921875	15.38554	0.1672745
3.967	3.200234	41.64956	0.7695313	15.33072	0.1679689
3.968	3.200859	41.61172	0.6109375	15.41295	0.1686627
3.969	3.200469	41.57321	0.421875	15.44037	0.1693558
3.97	3.200625	41.53503	0.1710938	15.38554	0.1700483
3.971	3.200312	41.49614	-0.0875	15.3033	0.1707401
3.972	3.200078	41.45779	-0.2984375	15.35813	0.1714313
3.973	3.200547	41.41879	-0.4210938	15.3033	0.1721219
3.974	3.200391	41.38002	-0.4828125	15.41295	0.1728118
3.975	3.200391	41.34094	-0.4984375	15.38554	0.1735011
3.976	3.200391	41.30174	-0.41875	15.38554	0.1741897
3.977	3.200469	41.2626	-0.2859375	15.41295	0.1748776
3.978	3.200469	41.2229	-0.1273438	15.38554	0.1755649
3.979	3.200547	41.18354	0.08125	15.3033	0.1762515
3.98	3.200703	41.14346	0.3351563	15.3033	0.1769375
3.981	3.200547	41.10404	0.56875	15.35813	0.1776228
3.982	3.200391	41.06379	0.7601563	15.46778	0.1783075
3.983	3.200547	41.02309	0.8898438	15.46778	0.1789915
3.984	3.200547	40.98137	0.971875	15.5226	0.1796748
3.985	3.200703	40.93954	0.98125	15.41295	0.1803573
3.986	3.200312	40.89854	0.9171875	15.35813	0.1810392
3.987	3.200391	40.85781	0.7757813	15.35813	0.1817204
3.988	3.200547	40.81776	0.6140625	15.38554	0.182401
3.989	3.200312	40.77686	0.4070313	15.5226	0.1830809
3.99	3.200547	40.73654	0.1515625	15.38554	0.18376
3.991	3.200703	40.69573	-0.096875	15.3033	0.1844386
3.992	3.200625	40.65535	-0.2984375	15.19366	0.1851164
3.993	3.200234	40.61478	-0.425	15.22107	0.1857936
3.994	3.200469	40.5742	-0.4945313	15.16624	0.1864701
3.995	3.200391	40.53382	-0.4984375	15.19366	0.1871459
3.996	3.200391	40.49306	-0.4109375	15.16624	0.187821
3.997	3.200547	40.45284	-0.2789063	15.16624	0.1884955
3.998	3.200312	40.41192	-0.1109375	15.27589	0.1891693
3.999	3.200469	40.37158	0.096875	15.3033	0.1898424
4	3.200469	40.33075	0.334375	15.19366	0.1905148
4.001	3.200625	40.29046	0.5625	15.16624	0.1911866
4.002	3.200312	40.24993	0.7648438	15.19366	0.1918577
4.003	3.200469	40.2088	0.8976563	15.08401	0.1925281
4.004	3.200391	40.16706	0.971875	15.11142	0.1931978
4.005	3.200469	40.12477	0.9929688	15.19366	0.1938668
4.006	3.200547	40.0837	0.934375	15.27589	0.1945351
4.007	3.200469	40.04288	0.7976563	15.33072	0.1952028
4.008	3.200469	40.00316	0.6289063	15.3033	0.1958697
4.009	3.200469	39.96291	0.4210938	15.3033	0.196536
4.01	3.200312	39.92303	0.1695313	15.24848	0.1972017
4.011	3.200703	39.88311	-0.08203125	15.19366	0.1978666
4.012	3.200547	39.84337	-0.2804687	15.24848	0.1985309
4.013	3.200703	39.80396	-0.4273438	15.22107	0.1991946
4.014	3.200469	39.76429	-0.4867188	15.3033	0.1998576
4.015	3.200469	39.72525	-0.4851563	15.27589	0.2005199
4.016	3.200469	39.68566	-0.4023438	15.13883	0.2011816
4.017	3.200781	39.64685	-0.2765625	15.22107	0.2018426
4.018	3.122031	39.60759	-0.1210938	15.11142	0.202503
4.019	3.194453	39.56871	0.08125	15.19366	0.2031627
4.02	3.198984	39.52975	0.328125	15.13883	0.2038218
4.021	3.2	39.49105	0.5632813	15.13883	0.2044802
4.022	2.210469	39.45268	0.7828125	15.13883	0.205138
4.023	2.185078	39.41359	0.9140625	15.00177	0.2057951
4.024	2.312813	39.37424	0.9734375	14.89212	0.2064516
4.025	2.501562	39.33397	0.990625	15.05659	0.2071074
4.026	2.684219	39.29494	0.9304688	15.08401	0.2077626
4.027	2.320859	39.25646	0.7984375	14.94694	0.2084171
4.028	2.33375	39.21902	0.6242188	15.08401	0.2090709
4.029	2.417656	39.18153	0.4070313	15.19366	0.2097242
4.03	2.674766	39.14407	0.165625	15.19366	0.2103769
4.031	2.469531	39.10697	-0.0703125	15.00177	0.2110289
4.032	3.196641	39.06978	-0.2757813	14.97436	0.2116803
4.033	3.199453	39.03327	-0.4203125	14.97436	0.212331
4.034	3.2	38.99631	-0.478125	14.97436	0.2129812
4.035	3.199844	38.96011	-0.4757813	14.97436	0.2136308
4.036	3.200078	38.92356	-0.4023438	15.08401	0.2142797
4.037	3.200156	38.88749	-0.2554688	15.13883	0.2149281
4.038	3.199844	38.85138	-0.084375	15.3033	0.2155758
4.039	3.2	38.81531	0.1109375	15.19366	0.216223
4.04	3.200234	38.7795	0.3328125	15.08401	0.2168695
4.041	3.200625	38.7436	0.5804687	14.97436	0.2175155
4.042	3.200469	38.70841	0.7820313	15.08401	0.2181608
4.043	3.200234	38.67241	0.9179688	15.05659	0.2188056
4.044	3.200469	38.63629	0.9757813	15.00177	0.2194498
4.045	3.200312	38.59921	0.9835938	15.08401	0.2200933
4.046	3.200391	38.56285	0.9351563	15.05659	0.2207363
4.047	3.200234	38.52734	0.79375	15.08401	0.2213786
4.048	3.200391	38.49265	0.6203125	15.02918	0.2220204
4.049	3.200156	38.45834	0.4109375	15.05659	0.2226616
4.05	3.200625	38.42371	0.171875	15.00177	0.2233022
4.051	3.200391	38.38964	-0.08984375	15.05659	0.2239422
4.052	3.200547	38.35523	-0.3070313	15.13883	0.2245817
4.053	3.200703	38.32156	-0.4351563	15.02918	0.2252206
4.054	3.200703	38.28755	-0.4640625	15.02918	0.2258589
4.055	3.200391	38.25397	-0.4664063	14.8373	0.2264967
4.056	3.200234	38.22031	-0.4015625	14.91953	0.2271339
4.057	3.200391	38.18675	-0.2617188	14.86471	0.2277705
4.058	3.200469	38.15343	-0.0921875	14.86471	0.2284067
4.059	3.200547	38.11981	0.1007813	14.94694	0.2290422
4.06	3.200547	38.08662	0.3390625	14.89212	0.2296772
4.061	3.200469	38.05303	0.5929688	14.97436	0.2303116
4.062	3.200859	38.0202	0.7921875	14.97436	0.2309455
4.063	3.200625	37.9868	0.9125	15.02918	0.2315788
4.064	3.200469	37.95303	0.9695313	14.94694	0.2322116
4.065	3.200391	37.9184	0.9914063	14.8373	0.2328438
4.066	3.200469	37.88386	0.9234375	14.8373	0.2334754
4.067	3.200391	37.85033	0.78125	14.78247	0.2341064
4.068	3.200547	37.81734	0.6054688	14.8373	0.2347369
4.069	3.200547	37.78506	0.4015625	14.70023	0.2353669
4.07	3.200547	37.75217	0.1640625	14.70023	0.2359963
4.071	3.200391	37.71982	-0.09453125	14.72765	0.2366251
4.072	3.200391	37.68716	-0.3101563	14.50835	0.2372535
4.073	3.200469	37.65493	-0.421875	14.56317	0.2378812
4.074	3.200312	37.62258	-0.478125	14.64541	0.2385085
4.075	3.200469	37.59027	-0.4734375	14.70023	0.2391352
4.076	3.200312	37.55813	-0.3898438	14.64541	0.2397614
4.077	3.200547	37.52572	-0.2492188	14.75506	0.240387
4.078	3.200234	37.49374	-0.08203125	14.75506	0.2410121
4.079	3.200547	37.46118	0.115625	14.86471	0.2416367
4.08	3.200312	37.42907	0.3570313	14.94694	0.2422607
4.081	3.200703	37.39655	0.5929688	14.91953	0.2428842
4.082	3.200781	37.36448	0.796875	14.86471	0.2435071
4.083	3.200469	37.33219	0.9109375	14.94694	0.2441295
4.084	3.200469	37.29927	0.9828125	14.89212	0.2447514
4.085	3.200547	37.26569	1.003906	14.94694	0.2453727
