Interval=	0.001 s
ExcelDateTime=	4.5862649149055105e+004	24/07/2025 15:34:46.478361
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	PushSWE	Flow	EMG	Pressure	VolumeResp
Range=	10.000 V	500.0 mV	100.00 mV	100.00 mV	1.00 L/s.s
UnitName=	*	L/min	*	cmH2O	*
TopValue=	*	175.24	*	3526.16	*
BottomValue=	*	-179.51	*	-3491.39	*
9.028	3.198906	90.34028	0.134375	16.15309	0.4114647
9.029	3.198828	90.17665	0.04375	16.26274	0.4129687
9.03	3.198906	90.0099	0.00234375	16.20791	0.4144699
9.031	3.19875	89.83482	-0.0015625	16.23532	0.4159683
9.032	3.19875	89.65511	-0.009375	16.23532	0.4174637
9.033	3.199375	89.46947	-0.00625	16.20791	0.418956
9.034	3.198828	89.27847	-0.03203125	16.29015	0.4204451
9.035	3.198516	89.08367	-0.0234375	16.3998	0.4219311
9.036	3.199063	88.88197	0.00078125	16.42721	0.4234137
9.037	3.198984	88.67832	0.00703125	16.42721	0.424893
9.038	3.198672	88.46647	0.06953125	16.31756	0.4263688
9.039	3.198984	88.2534	0.2289063	16.31756	0.427841
9.04	3.199063	88.03268	0.4351563	16.3998	0.4293096
9.041	3.198438	87.80854	0.5882812	16.3998	0.4307745
9.042	3.198906	87.57856	0.6742188	16.3998	0.4322356
9.043	3.199219	87.34386	0.715625	16.42721	0.4336928
9.044	3.198672	87.10544	0.709375	16.34497	0.435146
9.045	3.198672	86.85676	0.596875	16.31756	0.4365952
9.046	3.199219	86.60179	0.4492188	16.31756	0.4380402
9.047	3.198828	86.33474	0.2742188	16.37238	0.4394808
9.048	3.198984	86.06833	0.1179688	16.3998	0.4409169
9.049	3.198906	85.79727	0.04140625	16.48203	0.4423486
9.05	3.198594	85.5258	0	16.6191	0.4437757
9.051	3.198984	85.24854	-0.00703125	16.53686	0.4451982
9.052	3.198672	84.96609	-0.0125	16.53686	0.4466161
9.053	3.198828	84.68119	-0.01328125	16.50945	0.4480293
9.054	3.199141	84.39006	-0.03515625	16.59168	0.4494376
9.055	3.19875	84.09935	-0.025	16.56427	0.4508411
9.056	3.19875	83.80024	-0.01796875	16.6191	0.4522396
9.057	3.199141	83.50259	-0.01640625	16.6191	0.4536332
9.058	3.198906	83.19772	0.059375	16.48203	0.4550217
9.059	3.198594	82.89224	0.2375	16.3998	0.4564051
9.06	3.198906	82.58205	0.43125	16.42721	0.4577835
9.061	3.199063	82.26776	0.5953125	16.67392	0.4591566
9.062	3.198828	81.95141	0.6898438	16.70133	0.4605244
9.063	3.198672	81.62918	0.728125	16.72874	0.4618869
9.064	3.198906	81.30843	0.709375	16.72874	0.4632441
9.065	3.19875	80.97627	0.596875	16.72874	0.4645958
9.066	3.19875	80.64021	0.45	16.72874	0.4659419
9.067	3.199219	80.29188	0.2882812	16.67392	0.4672822
9.068	3.198828	79.94432	0.128125	16.64651	0.4686168
9.069	3.198984	79.5974	0.04609375	16.59168	0.4699456
9.07	3.199063	79.25132	0.0171875	16.56427	0.4712686
9.071	3.198672	78.90458	0.0078125	16.70133	0.4725859
9.072	3.198906	78.55087	-0.00390625	16.83839	0.4738973
9.073	3.199297	78.19923	-0.02578125	16.78357	0.4752028
9.074	3.198906	77.84002	-0.02734375	16.72874	0.4765024
9.075	3.198906	77.48485	-0.00859375	16.64651	0.477796
9.076	3.199375	77.123	-0.00703125	16.75616	0.4790837
9.077	3.198828	76.76248	-0.00546875	16.83839	0.4803653
9.078	3.198828	76.39849	0.07109375	16.81098	0.4816409
9.079	3.199375	76.03259	0.2523438	16.75616	0.4829104
9.08	3.199063	75.66671	0.44375	16.86581	0.4841738
9.081	3.199141	75.29501	0.5890625	16.94804	0.485431
9.082	3.199063	74.92589	0.6945313	16.89322	0.4866821
9.083	3.199297	74.54934	0.7453125	16.89322	0.4879269
9.084	3.198828	74.17828	0.7085938	16.83839	0.4891656
9.085	3.198828	73.79888	0.6117188	16.81098	0.4903979
9.086	3.198906	73.41505	0.4523438	16.75616	0.4916239
9.087	3.19875	73.02162	0.275	16.86581	0.4928434
9.088	3.199063	72.62642	0.1226563	16.97546	0.4940563
9.089	3.19875	72.23766	0.046875	17.05769	0.4952627
9.09	3.198906	71.85002	0.02734375	17.0851	0.4964626
9.091	3.199219	71.46798	0.0046875	17.16734	0.4976562
9.092	3.198984	71.07754	-0.0046875	17.11252	0.4988432
9.093	3.198516	70.69213	-0.0171875	17.11252	0.5000238
9.094	3.199219	70.30155	-0.0125	17.13993	0.501198
9.095	3.198984	69.9145	-0.01484375	17.0851	0.5023656
9.096	3.198672	69.52522	-0.01796875	16.94804	0.5035268
9.097	3.199297	69.13548	-0.00625	17.0851	0.5046815
9.098	3.198906	68.74725	0.08515625	17.0851	0.5058297
9.099	3.198672	68.35508	0.2570312	17.16734	0.5069714
9.1	2.577969	67.96782	0.44375	17.19475	0.5081066
9.101	1.701172	67.57341	0.596875	17.19475	0.5092353
9.102	1.650859	67.18449	0.7	17.16734	0.5103575
9.103	1.860391	66.79046	0.734375	17.16734	0.5114731
9.104	2.391172	66.4012	0.6984375	17.27699	0.5125822
9.105	2.798516	66.0094	0.6023438	17.38664	0.5136848
9.106	2.990156	65.61204	0.4625	17.27699	0.5147809
9.107	2.665313	65.20925	0.2796875	17.27699	0.5158703
9.108	2.515078	64.80102	0.1242188	17.27699	0.5169528
9.109	3.196563	64.40376	0.0515625	17.27699	0.5180287
9.11	3.198125	64.00781	0.03046875	17.19475	0.5190979
9.111	3.198125	63.62188	-0.0015625	17.22217	0.5201607
9.112	3.198438	63.23059	-0.021875	17.33181	0.521217
9.113	3.19875	62.84274	-0.01171875	17.22217	0.5222668
9.114	3.198281	62.45424	-0.0078125	17.27699	0.5233101
9.115	3.198828	62.06733	-0.0125	17.38664	0.524347
9.116	3.199063	61.68323	-0.0140625	17.33181	0.5253775
9.117	3.19875	61.29647	-0.00546875	17.19475	0.5264015
9.118	3.198828	60.9157	0.08203125	17.19475	0.5274191
9.119	3.198828	60.52954	0.2492188	17.3044	0.5284304
9.12	3.19875	60.15073	0.4359375	17.41405	0.5294352
9.121	3.198672	59.76759	0.59375	17.38664	0.5304338
9.122	3.198984	59.38828	0.7039063	17.38664	0.5314259
9.123	3.198516	59.00811	0.7234375	17.35923	0.5324118
9.124	3.198906	58.6304	0.70625	17.38664	0.5333913
9.125	3.198984	58.25595	0.6117188	17.41405	0.5343646
9.126	3.198516	57.87506	0.4601563	17.38664	0.5353316
9.127	3.198672	57.49292	0.2710938	17.24958	0.5362922
9.128	3.199141	57.10233	0.1070313	17.33181	0.5372463
9.129	3.198672	56.72363	0.04765625	17.38664	0.5381941
9.13	3.198828	56.34951	0.0265625	17.38664	0.5391356
9.131	3.198984	55.98513	0.0015625	17.38664	0.5400709
9.132	3.198828	55.62051	-0.02109375	17.38664	0.5410002
9.133	3.198672	55.25664	-0.021875	17.38664	0.5419234
9.134	3.199063	54.89636	-0.0125	17.24958	0.5428406
9.135	3.198828	54.53544	-0.0140625	17.27699	0.5437517
9.136	3.198828	54.1813	-0.015625	17.24958	0.544657
9.137	3.198906	53.82302	0.00234375	17.24958	0.5455563
9.138	3.19875	53.47242	0.08203125	17.33181	0.5464497
9.139	3.198906	53.11886	0.2320313	17.3044	0.5473372
9.14	3.199141	52.77044	0.4242188	17.38664	0.5482189
9.141	3.198828	52.42191	0.5945313	17.44146	0.5490948
9.142	3.199219	52.07464	0.70625	17.44146	0.5499649
9.143	3.199375	51.73037	0.7164063	17.35923	0.5508292
9.144	3.198828	51.3859	0.6976563	17.55111	0.5516878
9.145	3.198594	51.0488	0.6101563	17.57853	0.5525407
9.146	3.198984	50.70536	0.4554688	17.49629	0.5533879
9.147	3.198906	50.36273	0.2757813	17.33181	0.5542294
9.148	3.19875	50.01274	0.115625	17.35923	0.5550652
9.149	3.198984	49.6705	0.05390625	17.38664	0.5558951
9.15	3.199063	49.33639	0.025	17.49629	0.5567195
9.151	3.198906	49.01043	0.00625	17.5237	0.5575384
9.152	3.198828	48.689	-0.009375	17.49629	0.5583518
9.153	3.198984	48.36582	-0.01328125	17.49629	0.5591599
9.154	3.198672	48.04899	-0.02578125	17.49629	0.5599627
9.155	3.199141	47.72994	-0.03046875	17.41405	0.5607602
9.156	3.199141	47.41881	-0.028125	17.66076	0.5615525
9.157	3.198828	47.10563	0.00234375	17.66076	0.5623396
9.158	3.199219	46.79757	0.0765625	17.63335	0.5631214
9.159	3.199219	46.49001	0.2242188	17.63335	0.5638982
9.16	3.19875	46.18466	0.4101563	17.68817	0.5646698
9.161	3.199063	45.88269	0.5960937	17.55111	0.5654364
9.162	3.198984	45.5796	0.6921875	17.5237	0.566198
9.163	3.198984	45.282	0.7257813	17.55111	0.5669546
9.164	3.199141	44.98226	0.6867188	17.63335	0.5677061
9.165	3.198984	44.69086	0.5984375	17.68817	0.5684528
9.166	3.198906	44.39639	0.4484375	17.71559	0.5691945
9.167	3.199219	44.1014	0.2695313	17.57853	0.5699314
9.168	3.198984	43.80168	0.13125	17.66076	0.5706633
9.169	3.19875	43.50495	0.04453125	17.57853	0.5713903
9.17	3.198906	43.21828	0.00703125	17.57853	0.5721123
9.171	3.199219	42.93784	-0.0109375	17.63335	0.5728297
9.172	3.199063	42.66526	-0.01484375	17.68817	0.5735425
9.173	3.19875	42.38961	-0.0171875	17.71559	0.5742507
9.174	3.199219	42.12044	-0.0359375	17.68817	0.5749544
9.175	3.199063	41.85057	-0.04453125	17.71559	0.5756536
9.176	3.19875	41.5861	-0.0203125	17.88006	0.5763484
9.177	3.199063	41.32249	0.01328125	17.85265	0.5770387
9.178	3.199063	41.06111	0.0765625	17.77041	0.5777247
9.179	3.19875	40.80294	0.2328125	17.743	0.5784063
9.18	3.199141	40.54451	0.41875	17.57853	0.5790837
9.181	3.19875	40.29147	0.5921875	17.85265	0.5797568
9.182	3.198516	40.03595	0.6890625	17.85265	0.5804257
9.183	3.198906	39.78614	0.7210938	17.85265	0.5810903
9.184	3.199453	39.53529	0.6976563	17.9623	0.5817508
9.185	3.198984	39.2901	0.5953125	17.90747	0.5824071
9.186	3.198828	39.0455	0.4429688	17.77041	0.5830594
9.187	3.199219	38.79912	0.2742188	17.68817	0.5837077
9.188	3.198984	38.55059	0.1359375	17.82524	0.5843517
9.189	3.198906	38.30111	0.06171875	17.79782	0.5849916
9.19	3.199141	38.06181	0.021875	17.71559	0.5856275
9.191	3.198828	37.82718	-0.00078125	17.77041	0.5862594
9.192	3.199063	37.60138	-0.00234375	17.77041	0.5868875
9.193	3.199375	37.37424	-0.0203125	17.85265	0.5875118
9.194	3.199063	37.1509	-0.0296875	17.90747	0.5881324
9.195	3.199063	36.92896	-0.0390625	17.85265	0.5887492
9.196	3.199141	36.70986	-0.02578125	17.88006	0.5893625
9.197	3.199063	36.49385	0.00078125	18.09936	0.589972
9.198	3.198828	36.27787	0.08125	18.07195	0.590578
9.199	2.707109	36.0666	0.2367188	17.93489	0.5911804
9.2	2.951016	35.85371	0.4398438	18.07195	0.5917793
9.201	2.400859	35.64621	0.596875	17.98971	0.5923747
9.202	1.680781	35.43759	0.7015625	17.9623	0.5929666
9.203	1.656406	35.23236	0.7351563	18.04453	0.5935551
9.204	1.897891	35.02792	0.7164063	18.07195	0.5941402
9.205	2.436016	34.82645	0.6148438	17.88006	0.5947219
9.206	2.822031	34.62813	0.4429688	17.88006	0.5953003
9.207	3.182344	34.42741	0.2820313	17.88006	0.5958753
9.208	3.196953	34.22652	0.121875	17.98971	0.596447
9.209	3.197969	34.02234	0.05	17.9623	0.5970153
9.21	3.198125	33.82657	0.01796875	18.01712	0.5975803
9.211	3.198594	33.63585	-0.00625	17.93489	0.5981421
9.212	3.19875	33.45229	-0.0140625	18.15418	0.5987008
9.213	3.198438	33.26981	-0.01796875	18.23642	0.5992564
9.214	3.19875	33.08879	-0.0265625	18.15418	0.599809
9.215	3.199219	32.91066	-0.009375	18.04453	0.6003587
9.216	3.198594	32.73344	0.00625	18.01712	0.6009053
9.217	3.198594	32.56056	-0.01171875	17.93489	0.6014491
9.218	3.198984	32.38656	0.0625	17.9623	0.6019899
9.219	3.198906	32.21718	0.234375	18.12677	0.6025279
9.22	3.198672	32.04717	0.4226563	18.07195	0.6030631
9.221	3.19875	31.88049	0.5890625	18.15418	0.6035955
9.222	3.198828	31.71451	0.6898438	18.09936	0.6041251
9.223	3.198828	31.54992	0.7296875	18.20901	0.6046519
9.224	3.199063	31.38752	0.7140625	18.1816	0.6051761
9.225	3.198906	31.22601	0.6179688	18.26383	0.6056975
9.226	3.198984	31.06893	0.4617188	18.15418	0.6062163
9.227	3.198984	30.90956	0.2796875	18.12677	0.6067325
9.228	3.199063	30.75081	0.1382812	18.04453	0.607246
9.229	3.198594	30.58911	0.0625	18.09936	0.6077569
9.23	3.199141	30.43231	0.03046875	18.09936	0.608265
9.231	3.198828	30.28107	0.021875	18.15418	0.6087706
9.232	3.198906	30.13519	-0.01328125	18.07195	0.6092738
9.233	3.198984	29.99227	-0.028125	18.04453	0.6097746
9.234	3.198984	29.84926	-0.02265625	17.9623	0.6102729
9.235	3.198984	29.70977	-0.00703125	17.93489	0.6107689
9.236	3.198984	29.5701	-0.00859375	18.01712	0.6112627
9.237	3.199063	29.43465	-0.0125	17.93489	0.6117541
9.238	3.199063	29.29888	0.071875	17.85265	0.6122433
9.239	3.198984	29.16594	0.240625	17.93489	0.6127302
9.24	3.198984	29.03374	0.4296875	17.9623	0.6132149
9.241	3.199141	28.90306	0.5984375	18.04453	0.6136974
9.242	3.198984	28.77433	0.6898438	18.07195	0.6141778
9.243	3.198984	28.64563	0.7140625	18.04453	0.614656
9.244	3.199063	28.51974	0.703125	18.07195	0.6151322
9.245	3.199063	28.39357	0.5953125	18.09936	0.6156062
9.246	3.199219	28.27158	0.471875	18.04453	0.6160781
9.247	3.19875	28.14878	0.29375	18.04453	0.616548
9.248	3.198984	28.02588	0.1265625	18.01712	0.6170159
9.249	3.199219	27.90112	0.04453125	17.98971	0.6174817
9.25	3.198984	27.77834	0.00859375	17.9623	0.6179454
9.251	3.198672	27.66093	-0.00859375	17.93489	0.6184072
9.252	3.199531	27.54734	-0.01875	18.01712	0.618867
9.253	3.199297	27.43768	-0.02890625	18.04453	0.619325
9.254	3.19875	27.3272	-0.0296875	18.04453	0.6197811
9.255	3.199219	27.21978	-0.01953125	17.88006	0.6202354
9.256	3.199141	27.11258	-0.01640625	17.90747	0.620688
9.257	3.198672	27.00804	-0.0046875	17.743	0.6211388
9.258	3.198906	26.90421	0.0703125	17.79782	0.6215879
9.259	3.199063	26.80164	0.2335938	18.04453	0.6220352
9.26	3.19875	26.70066	0.4210938	18.04453	0.6224808
9.261	3.199063	26.5999	0.5851563	18.04453	0.6229248
9.262	3.198984	26.50156	0.6773438	18.01712	0.6233671
9.263	3.19875	26.40253	0.7132813	18.01712	0.6238078
9.264	3.199297	26.30597	0.6984375	17.93489	0.6242468
9.265	3.199219	26.20933	0.5984375	17.90747	0.6246842
9.266	3.198672	26.11528	0.4554688	17.82524	0.62512
9.267	3.198906	26.02173	0.2859375	17.90747	0.6255544
9.268	3.198984	25.92748	0.1257813	17.9623	0.625987
9.269	3.198906	25.83226	0.03359375	18.04453	0.6264182
9.27	3.199219	25.73692	0.0203125	17.98971	0.6268477
9.271	3.199141	25.64617	0.003125	17.77041	0.6272757
9.272	3.19875	25.55802	-0.0140625	17.82524	0.6277022
9.273	3.199297	25.47373	-0.034375	17.743	0.6281273
9.274	3.198984	25.3891	-0.03125	17.93489	0.628551
9.275	3.198594	25.30607	-0.01640625	17.98971	0.6289732
9.276	3.199375	25.22378	-0.01640625	17.93489	0.6293942
9.277	3.199063	25.14278	0.01015625	17.93489	0.6298138
9.278	3.198828	25.06307	0.0875	17.88006	0.630232
9.279	3.199141	24.98349	0.2421875	17.9623	0.6306488
9.28	3.199453	24.90576	0.4304688	17.98971	0.6310644
9.281	3.198984	24.82751	0.5867188	17.98971	0.6314787
9.282	3.199063	24.75132	0.6921875	17.88006	0.6318917
9.283	3.199297	24.67475	0.7328125	17.88006	0.6323034
9.284	3.198984	24.59944	0.6953125	17.93489	0.6327139
9.285	3.199063	24.52446	0.603125	17.85265	0.6331231
9.286	3.199141	24.45066	0.4507813	17.77041	0.633531
9.287	3.198984	24.37807	0.2742188	17.88006	0.6339378
9.288	3.198984	24.30441	0.11875	17.71559	0.6343434
9.289	3.199141	24.23035	0.0515625	17.68817	0.6347476
9.29	3.19875	24.15492	0.01953125	17.743	0.6351507
9.291	3.199375	24.08279	0.00078125	17.743	0.6355525
9.292	3.199063	24.0129	-0.01484375	17.77041	0.6359532
9.293	3.199063	23.94586	-0.01796875	17.66076	0.6363527
9.294	3.199141	23.87917	-0.0140625	17.82524	0.6367511
9.295	3.199063	23.8129	-0.025	17.77041	0.6371484
9.296	3.198906	23.74764	-0.02265625	17.71559	0.6375446
9.297	2.429375	23.68266	-0.00390625	17.71559	0.6379397
9.298	1.787422	23.6192	0.08125	17.71559	0.6383338
9.299	2.280234	23.5552	0.23125	17.66076	0.6387267
9.3	2.736328	23.49279	0.4195313	17.68817	0.6391187
9.301	2.963672	23.43	0.578125	17.77041	0.6395096
9.302	2.296719	23.36828	0.6804688	17.71559	0.6398994
9.303	1.665703	23.30665	0.7164063	17.63335	0.6402882
9.304	1.663672	23.24534	0.6953125	17.71559	0.6406761
9.305	2.48	23.18464	0.603125	17.79782	0.6410628
9.306	3.194531	23.12411	0.4523438	17.743	0.6414486
9.307	3.197656	23.06506	0.271875	17.743	0.6418334
9.308	3.198047	23.00483	0.1234375	17.77041	0.6422172
9.309	3.198516	22.9444	0.0578125	17.63335	0.6426
9.31	3.198516	22.88245	0.0109375	17.60594	0.6429818
9.311	3.198906	22.82219	-0.0109375	17.79782	0.6433625
9.312	3.198516	22.764	-0.02265625	17.743	0.6437423
9.313	3.198906	22.70776	-0.00390625	17.85265	0.6441211
9.314	3.198672	22.65244	-0.01640625	17.82524	0.6444989
9.315	3.198672	22.59677	-0.0453125	17.77041	0.6448759
9.316	3.19875	22.54221	-0.03359375	17.82524	0.645252
9.317	3.198672	22.48733	-0.0109375	17.85265	0.6456271
9.318	3.199063	22.43383	0.06328125	17.88006	0.6460013
9.319	3.198828	22.37994	0.2242188	17.743	0.6463747
9.32	3.19875	22.32688	0.4132813	17.71559	0.6467471
9.321	3.199219	22.27384	0.5726562	17.71559	0.6471187
9.322	3.199063	22.22109	0.6890625	17.79782	0.6474893
9.323	3.198828	22.16884	0.715625	17.82524	0.6478592
9.324	3.198906	22.11627	0.7007813	17.82524	0.6482281
9.325	3.199375	22.06452	0.6070313	17.82524	0.6485962
9.326	3.198984	22.01232	0.4429688	17.82524	0.6489633
9.327	3.199063	21.96152	0.2640625	17.90747	0.6493297
9.328	3.199141	21.91001	0.1226563	17.9623	0.6496952
9.329	3.198906	21.85802	0.0671875	18.04453	0.6500598
9.33	3.198906	21.80484	0.01484375	17.9623	0.6504236
9.331	3.198984	21.75208	-0.0109375	17.9623	0.6507864
9.332	3.198906	21.70127	-0.01796875	17.82524	0.6511484
9.333	3.199063	21.65172	-0.01640625	17.88006	0.6515096
9.334	3.199141	21.60351	-0.021875	17.93489	0.65187
9.335	3.198828	21.55457	-0.03203125	17.88006	0.6522295
9.336	3.199063	21.50664	-0.02578125	17.85265	0.6525882
9.337	3.198906	21.45846	0.003125	18.04453	0.6529462
9.338	3.198828	21.41111	0.0671875	18.04453	0.6533033
9.339	3.199063	21.36377	0.2195313	17.93489	0.6536597
9.34	3.198906	21.31666	0.4195313	18.04453	0.6540153
9.341	3.198906	21.26997	0.5890625	17.93489	0.65437
9.342	3.199141	21.22304	0.6828125	17.90747	0.6547241
9.343	3.199453	21.17691	0.7164063	18.04453	0.6550773
9.344	3.198672	21.13013	0.7015625	17.93489	0.6554298
9.345	3.198984	21.08418	0.6109375	17.88006	0.6557815
9.346	3.199063	21.03786	0.4625	17.71559	0.6561324
9.347	3.199063	20.99239	0.271875	17.66076	0.6564825
9.348	3.199063	20.94681	0.1289063	17.71559	0.6568319
9.349	3.199141	20.90055	0.04921875	17.63335	0.6571806
9.35	3.198906	20.85352	0.01484375	17.743	0.6575284
9.351	3.198906	20.80603	-0.0015625	17.77041	0.6578755
9.352	3.199063	20.76035	-0.00546875	17.79782	0.6582218
9.353	3.198828	20.71547	-0.02890625	17.93489	0.6585673
9.354	3.199219	20.67211	-0.0328125	17.85265	0.6589121
9.355	3.199219	20.62828	-0.03046875	17.88006	0.6592562
9.356	3.198984	20.58494	-0.01171875	17.85265	0.6595995
9.357	3.199141	20.54169	-0.00546875	17.90747	0.6599422
9.358	3.199219	20.49879	0.0578125	17.88006	0.6602841
9.359	3.198828	20.4563	0.2234375	17.82524	0.6606253
9.36	3.199141	20.41361	0.4132813	17.82524	0.6609658
9.361	3.198984	20.37165	0.5914063	17.77041	0.6613056
9.362	3.198906	20.32916	0.68125	17.71559	0.6616446
9.363	3.199219	20.28754	0.728125	17.743	0.6619831
9.364	3.198906	20.24546	0.7101563	17.85265	0.6623207
9.365	3.198906	20.20383	0.609375	17.88006	0.6626577
9.366	3.198906	20.16213	0.45625	17.77041	0.6629941
9.367	3.199297	20.12078	0.2679688	17.68817	0.6633296
9.368	3.19875	20.07984	0.1359375	17.63335	0.6636645
9.369	3.199141	20.03807	0.05078125	17.66076	0.6639987
9.37	3.199141	19.99589	0.01171875	17.71559	0.6643323
9.371	3.199063	19.95269	-0.00390625	17.66076	0.6646651
9.372	3.198906	19.91097	0	17.71559	0.6649972
9.373	3.199141	19.87009	-0.0265625	17.71559	0.6653286
9.374	3.198984	19.83046	-0.02578125	17.66076	0.6656594
9.375	3.198906	19.79081	-0.02578125	17.68817	0.6659895
9.376	3.199141	19.75118	-0.0140625	17.63335	0.6663189
9.377	3.199063	19.71194	0.00234375	17.66076	0.6666477
9.378	3.198828	19.67264	0.0640625	17.63335	0.6669758
9.379	3.199297	19.63406	0.2289063	17.71559	0.6673033
9.38	3.199063	19.59498	0.4171875	17.55111	0.6676302
9.381	3.198672	19.5567	0.5796875	17.57853	0.6679563
9.382	3.199219	19.51803	0.6796875	17.63335	0.6682818
9.383	3.198984	19.47984	0.7171875	17.63335	0.6686068
9.384	3.198906	19.44157	0.7007813	17.743	0.668931
9.385	3.199141	19.40332	0.6164063	17.71559	0.6692547
9.386	3.198984	19.3653	0.4640625	17.68817	0.6695777
9.387	3.198984	19.32718	0.2851563	17.57853	0.6699
9.388	3.199063	19.28979	0.1351563	17.55111	0.6702217
9.389	3.198828	19.25148	0.04921875	17.60594	0.6705428
9.39	3.199063	19.21291	0.0171875	17.60594	0.6708633
9.391	3.198828	19.17322	0.009375	17.60594	0.6711831
9.392	3.199219	19.13431	-0.0046875	17.68817	0.6715022
9.393	3.198984	19.09639	-0.02265625	17.68817	0.6718208
9.394	3.199609	19.0594	-0.02890625	17.55111	0.6721386
9.395	3.199375	19.0228	-0.01953125	17.55111	0.6724559
9.396	2.712109	18.98581	-0.01875	17.60594	0.6727726
9.397	1.756406	18.94939	0	17.55111	0.6730886
9.398	1.653281	18.91258	0.071875	17.57853	0.6734041
9.399	1.816172	18.87653	0.2226563	17.49629	0.6737189
9.4	2.328281	18.84008	0.4203125	17.44146	0.6740331
9.401	2.763828	18.80405	0.5734375	17.5237	0.6743467
9.402	2.971719	18.76791	0.6734375	17.60594	0.6746598
9.403	2.197188	18.73182	0.7226563	17.44146	0.6749722
9.404	2.431484	18.69595	0.6992188	17.44146	0.675284
9.405	3.195781	18.6597	0.6	17.41405	0.6755952
9.406	3.197734	18.62387	0.44375	17.44146	0.6759059
9.407	3.198359	18.58755	0.2867188	17.46888	0.6762159
9.408	3.198516	18.55203	0.1179688	17.57853	0.6765253
9.409	3.198516	18.51582	0.04375	17.44146	0.6768341
9.41	3.198672	18.47909	0.021875	17.44146	0.6771424
9.411	3.198672	18.44134	0.0078125	17.46888	0.6774499
9.412	3.19875	18.40363	-0.0203125	17.49629	0.6777569
9.413	3.19875	18.36701	-0.01796875	17.49629	0.6780633
9.414	3.198828	18.33099	-0.02890625	17.5237	0.678369
9.415	3.198594	18.2957	-0.028125	17.41405	0.6786741
9.416	3.199141	18.25969	-0.0140625	17.38664	0.6789787
9.417	3.198594	18.22422	-0.0046875	17.38664	0.6792826
9.418	3.199219	18.18838	0.0609375	17.38664	0.679586
9.419	3.199141	18.15296	0.2242188	17.49629	0.6798888
9.42	3.198594	18.11738	0.409375	17.44146	0.680191
9.421	3.199063	18.08178	0.5695313	17.46888	0.6804926
9.422	3.199219	18.04634	0.6789063	17.5237	0.6807936
9.423	3.19875	18.01053	0.7234375	17.44146	0.681094
9.424	3.198828	17.97516	0.6953125	17.38664	0.6813937
9.425	3.199219	17.9391	0.5960937	17.38664	0.681693
9.426	3.198828	17.90347	0.4546875	17.38664	0.6819915
9.427	3.198672	17.86734	0.2796875	17.38664	0.6822896
9.428	3.199063	17.83166	0.1195313	17.41405	0.682587
9.429	3.199141	17.79565	0.04453125	17.44146	0.6828838
9.43	3.198594	17.75885	0.021875	17.49629	0.68318
9.431	3.198984	17.7212	-0.0046875	17.55111	0.6834756
9.432	3.199141	17.68289	-0.028125	17.63335	0.6837706
9.433	3.198828	17.64572	-0.0375	17.63335	0.6840649
9.434	3.199219	17.60885	-0.01640625	17.5237	0.6843586
9.435	3.199297	17.57293	-0.01484375	17.49629	0.6846517
9.436	3.19875	17.53637	-0.01953125	17.5237	0.6849442
9.437	3.198906	17.49998	0.00859375	17.55111	0.6852361
9.438	3.198906	17.46342	0.0859375	17.5237	0.6855274
9.439	3.199063	17.42689	0.2375	17.5237	0.6858181
9.44	3.199141	17.39051	0.409375	17.60594	0.6861081
9.441	3.199063	17.3537	0.578125	17.66076	0.6863976
9.442	3.199063	17.31732	0.6828125	17.66076	0.6866864
9.443	3.199219	17.28024	0.7203125	17.68817	0.6869747
9.444	3.199297	17.24369	0.7	17.743	0.6872623
9.445	3.198906	17.20653	0.603125	17.77041	0.6875493
9.446	3.199141	17.1695	0.4664063	17.743	0.6878357
9.447	3.199063	17.13217	0.2789063	17.82524	0.6881215
9.448	3.198906	17.09488	0.1210938	17.68817	0.6884066
9.449	3.198984	17.05771	0.05859375	17.63335	0.6886912
9.45	3.199141	17.01949	0.040625	17.60594	0.6889751
9.451	3.198906	16.98067	0	17.57853	0.6892583
9.452	3.199375	16.9406	-0.01328125	17.55111	0.6895409
9.453	3.199141	16.90158	-0.01796875	17.63335	0.6898228
9.454	3.198906	16.86295	-0.0234375	17.46888	0.6901041
9.455	3.198984	16.82517	-0.025	17.5237	0.6903848
9.456	3.199297	16.7871	-0.0234375	17.68817	0.6906648
9.457	3.198828	16.74879	-0.009375	17.71559	0.6909442
9.458	3.198906	16.71062	0.0625	17.66076	0.6912229
9.459	3.199219	16.67212	0.23125	17.57853	0.691501
9.46	3.198984	16.6341	0.4179688	17.63335	0.6917785
9.461	3.199141	16.59536	0.5882812	17.71559	0.6920553
9.462	3.199297	16.55718	0.6976563	17.79782	0.6923316
9.463	3.198906	16.5184	0.71875	17.71559	0.6926071
9.464	3.198984	16.4799	0.6890625	17.68817	0.692882
9.465	3.199297	16.4411	0.6132813	17.49629	0.6931563
9.466	3.198906	16.4021	0.478125	17.46888	0.6934298
9.467	3.198984	16.36312	0.3	17.38664	0.6937029
9.468	3.199063	16.32379	0.1375	17.33181	0.6939751
9.469	3.199063	16.28498	0.05546875	17.38664	0.6942468
9.47	3.199141	16.245	0.02734375	17.38664	0.6945178
9.471	3.199219	16.20457	-0.0015625	17.41405	0.6947881
9.472	3.199453	16.16276	-0.0140625	17.38664	0.6950578
9.473	3.199219	16.12149	-0.0140625	17.46888	0.6953267
